game_id,opening_eco,opening_name,opening_moves,opening_description,white_rating,black_rating,result,time_control,created_at
sample_220,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1413,1505,black,rapid,2024-01-01
sample_221,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1430,1562,draw,rapid,2024-01-01
sample_222,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1536,1462,black,rapid,2024-01-01
sample_223,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1566,1462,black,rapid,2024-01-01
sample_224,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1596,1549,white,rapid,2024-01-01
sample_225,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1423,1559,draw,rapid,2024-01-01
sample_226,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1454,1445,white,rapid,2024-01-01
sample_227,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1581,1450,draw,rapid,2024-01-01
sample_228,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1560,1505,black,rapid,2024-01-01
sample_229,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1522,1497,white,rapid,2024-01-01
sample_230,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1476,1581,draw,rapid,2024-01-01
sample_231,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1526,1566,white,rapid,2024-01-01
sample_232,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1593,1476,draw,rapid,2024-01-01
sample_233,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1418,1473,draw,rapid,2024-01-01
sample_234,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1516,1480,draw,rapid,2024-01-01
sample_235,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1467,1416,draw,rapid,2024-01-01
sample_236,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1554,1499,draw,rapid,2024-01-01
sample_237,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1553,1548,draw,rapid,2024-01-01
sample_238,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1503,1564,black,rapid,2024-01-01
sample_239,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1449,1585,draw,rapid,2024-01-01
sample_240,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1497,1574,draw,rapid,2024-01-01
sample_241,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1454,1455,white,rapid,2024-01-01
sample_242,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1493,1415,draw,rapid,2024-01-01
sample_243,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1584,1498,black,rapid,2024-01-01
sample_244,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1582,1567,black,rapid,2024-01-01
sample_245,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1572,1575,draw,rapid,2024-01-01
sample_246,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1453,1468,draw,rapid,2024-01-01
sample_247,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1606,1663,white,rapid,2024-01-01
sample_248,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1787,1764,black,rapid,2024-01-01
sample_249,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1703,1750,black,rapid,2024-01-01
sample_250,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1710,1638,black,rapid,2024-01-01
sample_251,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1670,1762,draw,rapid,2024-01-01
sample_252,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1644,1742,draw,rapid,2024-01-01
sample_253,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1747,1749,draw,rapid,2024-01-01
sample_254,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1765,1788,draw,rapid,2024-01-01
sample_255,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1720,1733,black,rapid,2024-01-01
sample_256,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1656,1615,draw,rapid,2024-01-01
sample_257,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1752,1788,white,rapid,2024-01-01
sample_258,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1763,1748,black,rapid,2024-01-01
sample_259,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1673,1738,black,rapid,2024-01-01
sample_260,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1665,1610,draw,rapid,2024-01-01
sample_261,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1666,1761,black,rapid,2024-01-01
sample_262,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1650,1637,white,rapid,2024-01-01
sample_263,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1791,1778,white,rapid,2024-01-01
sample_264,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1733,1660,draw,rapid,2024-01-01
sample_265,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1684,1640,white,rapid,2024-01-01
sample_266,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1652,1661,white,rapid,2024-01-01
sample_267,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1706,1772,white,rapid,2024-01-01
sample_268,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1667,1747,white,rapid,2024-01-01
sample_269,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1740,1796,black,rapid,2024-01-01
sample_270,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1626,1744,black,rapid,2024-01-01
sample_271,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1722,1681,white,rapid,2024-01-01
sample_272,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1770,1792,white,rapid,2024-01-01
sample_273,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1702,1685,black,rapid,2024-01-01
sample_274,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1787,1635,white,rapid,2024-01-01
sample_275,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1729,1750,black,rapid,2024-01-01
sample_276,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1641,1714,white,rapid,2024-01-01
sample_277,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1785,1768,draw,rapid,2024-01-01
sample_278,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1750,1641,white,rapid,2024-01-01
sample_279,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1602,1707,white,rapid,2024-01-01
sample_280,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1726,1789,draw,rapid,2024-01-01
sample_281,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1774,1748,white,rapid,2024-01-01
sample_282,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1768,1673,white,rapid,2024-01-01
sample_283,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1619,1609,black,rapid,2024-01-01
sample_284,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1628,1756,draw,rapid,2024-01-01
sample_285,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1690,1714,white,rapid,2024-01-01
sample_286,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1607,1647,black,rapid,2024-01-01
sample_287,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1676,1699,white,rapid,2024-01-01
sample_288,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1786,1766,white,rapid,2024-01-01
sample_289,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1763,1726,draw,rapid,2024-01-01
sample_290,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1769,1710,black,rapid,2024-01-01
sample_291,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1702,1646,black,rapid,2024-01-01
sample_292,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1664,1607,white,rapid,2024-01-01
sample_293,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1740,1616,draw,rapid,2024-01-01
sample_294,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1673,1717,black,rapid,2024-01-01
sample_295,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1630,1640,draw,rapid,2024-01-01
sample_296,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1660,1789,black,rapid,2024-01-01
sample_297,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1618,1784,black,rapid,2024-01-01
sample_298,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1748,1761,black,rapid,2024-01-01
sample_299,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1719,1680,white,rapid,2024-01-01
sample_300,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1702,1697,white,rapid,2024-01-01
sample_301,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1745,1696,white,rapid,2024-01-01
sample_302,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1756,1654,draw,rapid,2024-01-01
sample_303,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1797,1763,white,rapid,2024-01-01
sample_304,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1628,1753,draw,rapid,2024-01-01
sample_305,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1618,1753,draw,rapid,2024-01-01
sample_306,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1618,1769,white,rapid,2024-01-01
sample_307,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1705,1783,black,rapid,2024-01-01
sample_308,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1674,1621,black,rapid,2024-01-01
sample_309,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1739,1760,white,rapid,2024-01-01
sample_310,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1639,1763,white,rapid,2024-01-01
sample_311,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1765,1661,draw,rapid,2024-01-01
sample_312,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1713,1647,draw,rapid,2024-01-01
sample_313,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1788,1777,black,rapid,2024-01-01
sample_314,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1743,1672,white,rapid,2024-01-01
sample_315,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1754,1606,white,rapid,2024-01-01
sample_316,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1700,1649,draw,rapid,2024-01-01
sample_317,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1704,1658,white,rapid,2024-01-01
sample_318,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1761,1679,white,rapid,2024-01-01
sample_319,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1731,1767,draw,rapid,2024-01-01
sample_320,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1671,1784,white,rapid,2024-01-01
sample_321,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1791,1759,draw,rapid,2024-01-01
sample_322,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1788,1685,draw,rapid,2024-01-01
sample_323,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1684,1694,white,rapid,2024-01-01
sample_324,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1608,1656,draw,rapid,2024-01-01
sample_325,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1788,1738,white,rapid,2024-01-01
sample_326,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1698,1725,white,rapid,2024-01-01
sample_327,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1607,1768,white,rapid,2024-01-01
sample_328,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1618,1767,black,rapid,2024-01-01
sample_329,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1645,1764,black,rapid,2024-01-01
sample_330,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1745,1746,white,rapid,2024-01-01
sample_331,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1638,1656,white,rapid,2024-01-01
sample_332,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1701,1675,white,rapid,2024-01-01
sample_333,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1756,1642,black,rapid,2024-01-01
sample_334,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1678,1679,draw,rapid,2024-01-01
sample_335,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1797,1736,white,rapid,2024-01-01
sample_336,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1743,1602,white,rapid,2024-01-01
sample_337,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1767,1757,white,rapid,2024-01-01
sample_338,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1793,1606,white,rapid,2024-01-01
sample_339,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1700,1739,black,rapid,2024-01-01
sample_340,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1621,1769,black,rapid,2024-01-01
sample_341,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1695,1664,white,rapid,2024-01-01
sample_342,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1698,1648,black,rapid,2024-01-01
sample_343,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1646,1632,black,rapid,2024-01-01
sample_344,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1794,1621,draw,rapid,2024-01-01
sample_345,B20,Sicilian Defense,1. e4 c5,"Aggressive counter-attack, fighting for center control",1751,1762,black,rapid,2024-01-01
